1772,CSREmulatingWhitelistOnlyUser,CSREmulatingWhitelistOnlyUser,NA,12,33,WEB,202,0,1/2/2017 19:07
1773,CSR_ActivationFlow,CSR_ActivationFlow,NA,12,33,WEB,202,0,1/2/2017 19:14
1774,CR12010585_3GMC_007_Modal_Popup_AddingCTN_Whitelist_InactiveDevice,CR12010585_3GMC_007_Modal_Popup_AddingCTN_Whitelist_InactiveDevice,NA,12,33,WEB,202,0,1/2/2017 19:26
1775,CR12010585_3GMC_006_Modal_Popup_Adding_CTN_Whitelist_ActiveDevice,CR12010585_3GMC_006_Modal_Popup_Adding_CTN_Whitelist_ActiveDevice,NA,12,33,WEB,202,0,1/2/2017 19:55
1776,CR12010585_3GMC_005_Adding_InvalidCTN_Whitelist,CR12010585_3GMC_005_Adding_InvalidCTN_Whitelist,NA,12,33,WEB,202,0,1/2/2017 20:09
1778,OPSS_TGMicrocell_Naked_Slid_Login,OPSS_TGMicrocell_Naked_Slid_Login,NA,12,33,WEB,202,0,1/2/2017 20:26
1779,Microcell_002_SetupFlow_E2E_AccessId_MultipleWirelessBans_Login,Microcell_002_SetupFlow_E2E_AccessId_MultipleWirelessBans_Login,NA,12,33,WEB,202,0,1/2/2017 20:32
1780,Microcell_001_3G_Manage_Page_Swap_Device,Microcell_001_3G_Manage_Page_Swap_Device,NA,12,33,WEB,202,0,1/2/2017 20:43
1784,F2C_MNG_3G_WL_Unl_IST_012_Copy_NumbersScreen_CheckBox_FunctionalityGreyOut,F2C_MNG_3G_WL_Unl_IST_012_Copy_NumbersScreen_CheckBox_FunctionalityGreyOut,NA,12,33,WEB,202,0,1/2/2017 22:01
1785,F2C_MNG_3G_WL_Unl_IST_003_User_With_FT_Plan,F2C_MNG_3G_WL_Unl_IST_003_User_With_FT_Plan,NA,12,33,WEB,202,0,1/3/2017 12:58
1786,SIMIMEI_004_Login_Active_User_OrderShippingDate_GreaterThan_3Weeks,SIMIMEI_004_Login_Active_User_OrderShippingDate_GreaterThan_3Weeks,NA,12,33,WEB,202,0,1/3/2017 13:17
1787,SIM_IMEI_Error_message_for_BMW_Sim_users_on_SIMIMEI_update_Page_number,SIM_IMEI_Error_message_for_BMW_Sim_users_on_SIMIMEI_update_Page_number,NA,12,33,WEB,202,0,1/3/2017 13:24
1788,SIM_IMEI_003_CorrectSIM_Entered_NoValue_Entered_In_ReEnter,SIM_IMEI_003_CorrectSIM_Entered_NoValue_Entered_In_ReEnter,NA,12,33,WEB,202,0,1/3/2017 13:31
1789,SIM_IMEI_002_ActiveUserOnly_IMEI_ToBe_Updated_IMEI_Incorrect,SIM_IMEI_002_ActiveUserOnly_IMEI_ToBe_Updated_IMEI_Incorrect,NA,12,33,WEB,202,0,1/3/2017 13:54
1790,SIM_IMEI_001_StolenDevice_SIM_IMEI_CheckErrorMessage_For_Blocked_3GDevice,SIM_IMEI_001_StolenDevice_SIM_IMEI_CheckErrorMessage_For_Blocked_3GDevice,NA,12,33,WEB,202,0,1/3/2017 14:05
1791,IST_US110730_SIM_IMEI_ChangeFlow_Auth_blocks_onstar_CTN,IST_US110730_SIM_IMEI_ChangeFlow_Auth_blocks_onstar_CTN,NA,12,33,WEB,202,0,1/3/2017 14:10
1792,Verify_Error_Message_Jaquar_SimUsers_SIMIMEI_Update,Verify_Error_Message_Jaquar_SimUsers_SIMIMEI_Update,NA,12,33,WEB,202,0,1/3/2017 14:14
1793,Verify_Error_Message_BMW_SimUsers_SIMIMEI_UpdatePage_Number,Verify_Error_Message_BMW_SimUsers_SIMIMEI_UpdatePage_Number,NA,12,33,WEB,202,0,1/3/2017 14:20
1794,Verify_Error_Message_AudiVolvoGM_Onstar_SimUsers_SIMIMEI_Update,Verify_Error_Message_AudiVolvoGM_Onstar_SimUsers_SIMIMEI_Update,NA,12,33,WEB,202,0,1/3/2017 14:24
1795,SingleClick_004_Paperless_Enrollment_ConfirmationPage_Multiple_Accounts_Enrollment_Error,SingleClick_004_Paperless_Enrollment_ConfirmationPage_Multiple_Accounts_Enrollment_Error,NA,12,33,WEB,202,0,1/3/2017 14:30
1796,SingleClick_008_PaperlessEnrollment_ConfirmationPage_Email_Campaign_Expired,SingleClick_008_PaperlessEnrollment_ConfirmationPage_Email_Campaign_Expired,NA,12,33,WEB,202,0,1/3/2017 14:46
1797,Supersedes_013_Existing_Uverse_customer_SLID_PopUp_Look_Feel,Supersedes_013_Existing_Uverse_customer_SLID_PopUp_Look_Feel,NA,12,33,WEB,202,0,1/3/2017 15:43
1798,Supersedes_014_Existing_Uverse_Supersedes_Authentication_Page_InValid_Login,Supersedes_014_Existing_Uverse_Supersedes_Authentication_Page_InValid_Login,NA,12,33,WEB,202,0,1/3/2017 15:56
1799,TC041VerifyCancelTOBRAcceptorNewCustomer,TC041VerifyCancelTOBRAcceptorNewCustomer,NA,12,33,WEB,202,0,1/3/2017 16:04
1800,MNM_NewAccountflow_invalidCTNlogin,MNM_NewAccountflow_invalidCTNlogin,NA,12,33,WEB,202,0,1/3/2017 16:20
1804,Check_Activation_Status_002_Flow_WHPP_SIM_Card_Active_Page,Check_Activation_Status_002_Flow_WHPP_SIM_Card_Active_Page,NA,12,33,WEB,202,0,1/3/2017 16:55
1809,EOS_03_04_014_Wireline_VerifyNotifications_LoggedInOrderDetailsPage,EOS_03_04_014_Wireline_VerifyNotifications_LoggedInOrderDetailsPage,NA,12,33,WEB,202,0,1/3/2017 19:58
